ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
,Bioconductor,cTRAP,,1.16.0,,shiny,Bioconductor,imports,,,
,Bioconductor,cTRAP,,1.16.0,,shinycssloaders,Bioconductor,imports,,,
,Bioconductor,cTRAP,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,cTRAP,,1.16.0,,tibble,Bioconductor,imports,,,
,Bioconductor,cTRAP,,1.16.0,,tools,Bioconductor,imports,,,
,Bioconductor,cTRAP,,1.16.0,,utils,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,cowplot,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,factoextra,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,flexmix,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,mbest,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,pheatmap,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,speedglm,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,stringr,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,strucchange,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,tibble,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,ggrepel,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,MASS,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,logging,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,caret,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,rlang,Bioconductor,imports,,,
,Bioconductor,CytoGLMM,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,R,Bioconductor,depends,,,
,Bioconductor,DeepBlueR,,1.24.1,,XML,Bioconductor,depends,,,
,Bioconductor,DeepBlueR,,1.24.1,,RCurl,Bioconductor,depends,,,
,Bioconductor,DeepBlueR,,1.24.1,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,data.table,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,stringr,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,diffr,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,dplyr,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,methods,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,rjson,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,utils,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,R.utils,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,foreach,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,withr,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,settings,Bioconductor,imports,,,
,Bioconductor,DeepBlueR,,1.24.1,,filehash,Bioconductor,imports,,,
,Bioconductor,DelayedDataFrame,,1.14.0,,R,Bioconductor,depends,,,
,Bioconductor,DelayedDataFrame,,1.14.0,,S4Vectors,Bioconductor,depends,,,
,Bioconductor,DelayedDataFrame,,1.14.0,,DelayedArray,Bioconductor,depends,,,
,Bioconductor,DelayedDataFrame,,1.14.0,,methods,Bioconductor,imports,,,
,Bioconductor,DelayedDataFrame,,1.14.0,,stats,Bioconductor,imports,,,
,Bioconductor,DelayedDataFrame,,1.14.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,flowSpecs,,1.12.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,reshape2,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,flowCore,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,zoo,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,flowSpecs,,1.12.0,,methods,Bioconductor,imports,,,
,Bioconductor,GeneBreak,,1.28.0,,R,Bioconductor,depends,,,
,Bioconductor,GeneBreak,,1.28.0,,QDNAseq,Bioconductor,depends,,,
,Bioconductor,GeneBreak,,1.28.0,,CGHcall,Bioconductor,depends,,,
,Bioconductor,GeneBreak,,1.28.0,,CGHbase,Bioconductor,depends,,,
,Bioconductor,GeneBreak,,1.28.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,GeneBreak,,1.28.0,,graphics,Bioconductor,imports,,,
,Bioconductor,GeneBreak,,1.28.0,,methods,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,R,Bioconductor,depends,,,
,Bioconductor,GOTHiC,,1.34.0,,methods,Bioconductor,depends,,,
,Bioconductor,GOTHiC,,1.34.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,GOTHiC,,1.34.0,,Biostrings,Bioconductor,depends,,,
,Bioconductor,GOTHiC,,1.34.0,,BSgenome,Bioconductor,depends,,,
,Bioconductor,GOTHiC,,1.34.0,,data.table,Bioconductor,depends,,,
,Bioconductor,GOTHiC,,1.34.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,ShortRead,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,BiocManager,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,utils,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,stats,Bioconductor,imports,,,
,Bioconductor,GOTHiC,,1.34.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,GSALightning,,1.26.0,,R,Bioconductor,depends,,,
,Bioconductor,GSALightning,,1.26.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,GSALightning,,1.26.0,,data.table,Bioconductor,imports,,,
,Bioconductor,GSALightning,,1.26.0,,stats,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,HiCBricks,,1.16.0,,utils,Bioconductor,depends,,,
,Bioconductor,HiCBricks,,1.16.0,,curl,Bioconductor,depends,,,
,Bioconductor,HiCBricks,,1.16.0,,rhdf5,Bioconductor,depends,,,
,Bioconductor,HiCBricks,,1.16.0,,R6,Bioconductor,depends,,,
,Bioconductor,HiCBricks,,1.16.0,,grid,Bioconductor,depends,,,
,Bioconductor,HiCBricks,,1.16.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,viridis,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,scales,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,reshape2,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,stringr,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,data.table,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,digest,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,tibble,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,jsonlite,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,R.utils,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,readr,Bioconductor,imports,,,
,Bioconductor,HiCBricks,,1.16.0,,methods,Bioconductor,imports,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,R,Bioconductor,depends,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,Biostrings,Bioconductor,depends,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,GenomicAlignments,Bioconductor,depends,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,BiocParallel,Bioconductor,depends,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,hiAnnotator,Bioconductor,depends,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,sonicLength,Bioconductor,imports,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,readxl,Bioconductor,imports,,,
,Bioconductor,hiReadsProcessor,,1.34.0,,methods,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,R,Bioconductor,depends,,,
,Bioconductor,idpr,,1.8.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,plyr,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,jsonlite,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,rlang,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,idpr,,1.8.0,,methods,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,R,Bioconductor,depends,,,
,Bioconductor,INSPEcT,,1.28.0,,methods,Bioconductor,depends,,,
,Bioconductor,INSPEcT,,1.28.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,INSPEcT,,1.28.0,,BiocParallel,Bioconductor,depends,,,
,Bioconductor,INSPEcT,,1.28.0,,pROC,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,deSolve,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,rootSolve,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,KernSmooth,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,gdata,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,GenomicFeatures,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,GenomicAlignments,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,DESeq2,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,plgem,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,TxDb.Mmusculus.UCSC.mm9.knownGene,Bioconductor,imports,,,
,Bioconductor,INSPEcT,,1.28.0,,shiny,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,R,Bioconductor,depends,,,
,Bioconductor,ISAnalytics,,1.8.1,,magrittr,Bioconductor,depends,,,
,Bioconductor,ISAnalytics,,1.8.1,,utils,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,dplyr,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,readr,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,tidyr,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,purrr,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,rlang,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,tibble,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,stringr,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,fs,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,lubridate,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,lifecycle,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,ggplot2,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,ggrepel,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,stats,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,psych,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,data.table,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,readxl,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,tools,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,Rcapture,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,grDevices,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,forcats,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,glue,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,shiny,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,shinyWidgets,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,datamods,Bioconductor,imports,,,
,Bioconductor,ISAnalytics,,1.8.1,,bslib,Bioconductor,imports,,,
,Bioconductor,ldblock,,1.28.0,,R,Bioconductor,depends,,,
,Bioconductor,ldblock,,1.28.0,,methods,Bioconductor,depends,,,
,Bioconductor,ldblock,,1.28.0,,rlang,Bioconductor,depends,,,
,Bioconductor,ldblock,,1.28.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,ldblock,,1.28.0,,httr,Bioconductor,imports,,,
,Bioconductor,ldblock,,1.28.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,lionessR,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,lionessR,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,lionessR,,1.12.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,lionessR,,1.12.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,R,Bioconductor,depends,,,
,Bioconductor,methylInheritance,,1.22.0,,methylKit,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,methods,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,parallel,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,gridExtra,Bioconductor,imports,,,
,Bioconductor,methylInheritance,,1.22.0,,rebus,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,R,Bioconductor,depends,,,
,Bioconductor,MSPrep,,1.8.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,pcaMethods,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,crmn,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,preprocessCore,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,tibble,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,rlang,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,stats,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,stringr,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,methods,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,missForest,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,sva,Bioconductor,imports,,,
,Bioconductor,MSPrep,,1.8.0,,VIM,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,MultiAssayExperiment,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,ropls,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,graphics,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,methods,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,plotrix,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,MultiBaC,,1.8.0,,pcaMethods,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,R,Bioconductor,depends,,,
,Bioconductor,multiOmicsViz,,1.22.0,,methods,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,parallel,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,foreach,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,graphics,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,utils,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,multiOmicsViz,,1.22.0,,stats,Bioconductor,imports,,,
,Bioconductor,NanoTube,,1.4.0,,R,Bioconductor,depends,,,
,Bioconductor,NanoTube,,1.4.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,NanoTube,,1.4.0,,ggplot2,Bioconductor,depends,,,
,Bioconductor,NanoTube,,1.4.0,,limma,Bioconductor,depends,,,
,Bioconductor,NanoTube,,1.4.0,,fgsea,Bioconductor,imports,,,
,Bioconductor,NanoTube,,1.4.0,,methods,Bioconductor,imports,,,
,Bioconductor,NanoTube,,1.4.0,,reshape,Bioconductor,imports,,,
,Bioconductor,NanoTube,,1.4.0,,stats,Bioconductor,imports,,,
,Bioconductor,NanoTube,,1.4.0,,utils,Bioconductor,imports,,,
,Bioconductor,openPrimeRui,,1.20.0,,R,Bioconductor,depends,,,
,Bioconductor,openPrimeRui,,1.20.0,,openPrimeR,Bioconductor,depends,,,
,Bioconductor,openPrimeRui,,1.20.0,,shiny,Bioconductor,imports,,,
,Bioconductor,openPrimeRui,,1.20.0,,shinyjs,Bioconductor,imports,,,
,Bioconductor,openPrimeRui,,1.20.0,,shinyBS,Bioconductor,imports,,,
,Bioconductor,openPrimeRui,,1.20.0,,DT,Bioconductor,imports,,,
,Bioconductor,openPrimeRui,,1.20.0,,rmarkdown,Bioconductor,imports,,,
,Bioconductor,PCAN,,1.26.0,,R,Bioconductor,depends,,,
,Bioconductor,PCAN,,1.26.0,,BiocParallel,Bioconductor,depends,,,
,Bioconductor,PCAN,,1.26.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,PCAN,,1.26.0,,stats,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,R,Bioconductor,depends,,,
,Bioconductor,peakPantheR,,1.12.2,,foreach,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,doParallel,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,ggplot2,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,gridExtra,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,MSnbase,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,mzR,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,stringr,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,methods,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,XML,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,minpack.lm,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,scales,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,shiny,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,bslib,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,shinycssloaders,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,DT,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,pracma,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,utils,Bioconductor,imports,,,
,Bioconductor,peakPantheR,,1.12.2,,lubridate,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,MSnbase,Bioconductor,depends,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,assertthat,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,ggdendro,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,graphics,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,limma,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,preprocessCore,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,purrr,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,readr,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,rlang,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,scales,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,stringr,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,tibble,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,tidyselect,Bioconductor,imports,,,
,Bioconductor,qPLEXanalyzer,,1.16.0,,utils,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,R,Bioconductor,depends,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,methods,Bioconductor,depends,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,VariantAnnotation,Bioconductor,depends,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,Biostrings,Bioconductor,depends,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,utils,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,graphics,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,stats,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,tools,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,xtable,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,R2HTML,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,TeachingDemos,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,XVector,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,R453Plus1Toolbox,,1.48.0,,biomaRt,Bioconductor,imports,,,
